#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1575909197579709159,0.010501395538700665847,0.0026996975818679765785,0.011229892622052369683,0.047439653101409948177,0.968451332487712091,0.012415047777185751754,-0.24433043712375021594,0.056065428486175704348,0.04994353223361894939,0.085563077885048077764,-0.0033217192757465565517,-0.00081953646759764988555,-0.0022308770790658715051,0.1590242011881497497,0.20526480305619690392,0.39204471651952826905
1575909197780186659,0.0054849911426272830728,-0.0026354484928023183543,0.0099174326256571722349,0.045005857094463280754,0.96899100386785319561,0.012254326931515102314,-0.2426535363884448071,-7.4800781927814030681e-05,-4.1425378211806807016e-05,-0.00011660936824745005147,-0.0036034365580100407439,-0.00080000509804645236756,-0.0023628765403048155105,0.1876356077258538313,0.026493032617623812897,-0.23630056853365816183
1575909198013177629,0.0053884701356981057688,-0.0026457313624132466727,0.0094749419144897466943,0.045357401179868986341,0.96824234661992869544,0.012545061151977609029,-0.24554446809251351258,-7.6013841342099930376e-06,7.4448317748370546054e-07,-7.1879463315119296318e-06,-0.0037426497247501364432,-0.00071179913492989022473,-0.0023617838837826886367,0.18676613855836407541,0.031668887310215824982,-0.12154581759128961493
1575909198213583621,0.0053468131458822322488,-0.0026476868659260741241,0.0094977475007749587871,0.04534774134891560865,0.96808499507591427857,0.012632805777528659935,-0.24616140412665438175,1.8119139615291801268e-06,-9.971421951267440964e-09,-6.0544300044479762435e-07,-0.0037170097173449810103,-0.00074912906851359222296,-0.0022541678055434566548,0.18066043107988921657,0.036164030278594321011,-0.12488864434156567162
1575909198413766420,0.0053550369828716101392,-0.0026588227050810355791,0.0094561578372536706644,0.045345131178841840969,0.96806588167780749377,0.012639406177584985511,-0.24623670161294122782,9.6919177842210574303e-07,2.4874748745784807519e-06,2.879763773177201544e-06,-0.0037241082315306347876,-0.00074761871892641375888,-0.0022653642871759117026,0.19194939141094652379,0.027794601163931210996,-0.12512454146453963477
1575909198613951755,0.0053371188886784347305,-0.002614104695142626094,0.0094449812396241918794,0.045344235651466627268,0.96805880945629152468,0.012646308033407894708,-0.24626431454917627195,6.2755588087388958218e-07,-4.6291570689294494513e-06,1.3442491083264884559e-06,-0.0037301952493633597739,-0.00071055438729838982497,-0.0022304324512955240288,0.18435572875490846556,0.029921644046707728676,-0.12376941212598943642
1575909198814056526,0.0053319862089132559826,-0.0026055559622209481692,0.0094379974918877649476,0.045345498520116052366,0.96805382099114700711,0.01264368840901950071,-0.24628382523384995118,2.7391645034406837678e-06,-9.9218417484698380113e-07,-8.93650843623644206e-08,-0.003715375792457112445,-0.00063308683227829797274,-0.0022592627717733728028,0.19480251713756649434,0.031667293086332051755,-0.1258089305165168148
1575909199014091372,0.0053464641283956773274,-0.0026383973539038292101,0.0093994941153293307123,0.04534416583252728894,0.96805480721165237945,0.01264573540418281565,-0.24628008899513120777,-1.3087839491172600405e-06,3.7289020023186913305e-06,4.544046211397327964e-06,-0.0037324206574193929779,-0.00054822692148823127991,-0.0022215462948308633065,0.19012095030685535746,0.028671317466658557266,-0.13114165914198666618
1575909199214168873,0.0051462413173883067921,-0.0029281883568105528635,0.0095156606444698563912,0.045056352945543783062,0.96575682263374817982,0.012968481744361610997,-0.25517739530934047121,1.2762110810290994145e-06,2.7523368330395047571e-06,-2.8815888828158386925e-05,-0.0076244077825449573654,-0.00050773257682320280595,-0.0074822670615837050603,0.13311246722078323712,0.016795676831176567512,-0.02236566010742892241
1575909199447650837,0.0044672054851160984679,-0.0019257605411155483046,0.0058741156969096932142,0.045793764943395626199,0.96339027201997518013,0.013972800700361137638,-0.26379324424665390181,2.9815444205896768359e-05,3.5213525888158191818e-07,6.9343321264202228971e-06,-0.0046610402769221761371,-0.00036437673715005656746,-0.0057675646067853938298,0.18956021608747811169,0.02514258284315108033,-0.1009197957546808383
1575909199680284796,0.0045701995063804276564,0.0051386971544592988798,0.001613055282319135475,0.050661495050013459485,0.96201980158087418982,0.014565455426180812584,-0.26784167299697897446,0.0075645866078644583008,0.064916730789988955075,-0.02059728045914060654,-0.0075495913986123753397,-0.0025396266826468224392,-0.0059170045368075975187,0.11873494868202766339,0.32775484316273789664,-0.18397524610784088406
1575909199881074882,0.0048771552956067224655,0.0041733528708030390164,0.0011363658417473665452,0.049052774452416431084,0.96565103035017596511,0.012722985810121597433,-0.25485297434842535402,-1.2844838852058698686e-05,-0.00020756608628123840443,9.272206087497514293e-05,-0.013365498761421916799,-0.0033863841006070921971,-0.0055149738297130572115,0.27685691919356630875,-0.14507780586625473873,-0.011707918251701671108
1575909200081202813,0.0033964545580187207804,0.0030245211247776158242,-0.0010407455778260769549,0.049062748016075442836,0.96338072687309472819,0.014123599586807866757,-0.26323173399362381764,9.8577854207289403871e-06,-2.2349829754516464808e-05,2.8029354419267099585e-05,-0.010983282575839591749,0.00026518376540795186164,-0.0051454469385759978722,0.19584198828352050725,0.021597508907980844661,-0.056409896029820154328
1575909200281354973,0.0032559404992044032115,0.0028486703687683832126,-0.0012752120472419670259,0.049182968180471089981,0.96243234842700686738,0.014277204188709322411,-0.26664802977481155688,-5.0537319295016879667e-06,-1.6782293425175991847e-06,-6.3869079014627124641e-06,-0.010312299013790340863,0.00023696790858879055895,-0.0049140231990894931574,0.20286568276324287718,0.023490208333242543204,-0.043190676936699076705
1575909200514186650,0.0032957290111080674369,0.0029305023152238485196,-0.0012793026354680483644,0.049221496860597457879,0.9624468865068004364,0.014320647174688309541,-0.26658610984945552147,-6.2843971701413486527e-06,-2.3253559953366866389e-06,1.2343091137861309653e-06,-0.0096598358701959225608,0.00015655405230796957993,-0.0046266098455431748163,0.19953710156369891537,0.01928504037062658133,-0.041543931417118339089
1575909200714882622,0.0033058978113296995198,0.0029567944666175397482,-0.0012876381043019169501,0.049244480292997494519,0.96244836638193986822,0.014354693644863665905,-0.26657469118385840323,-1.7936829594564999285e-06,-1.5353714992102918124e-09,1.4785556245421049848e-06,-0.0091810339652143788114,0.00011419984981846076876,-0.0044111715380249711185,0.19788470347335399002,0.02674265559571140094,-0.041722562983569251582
1575909200914966114,0.0033344807080883951192,0.0029981001135983348024,-0.001292461664827517431,0.049265597979845345,0.96244995332968652502,0.014375606169538647852,-0.26656393255395693931,-4.2534904021759682713e-06,-5.4018767139734844007e-08,2.4076416165770943636e-07,-0.0087498070446528561361,8.9496680028093770587e-05,-0.0042848169948409850841,0.1938102465437148425,0.020283884539103014255,-0.037182477181709375214
1575909201115904346,0.0033460939110664519522,0.0030108589476117819488,-0.001242464825681524436,0.049282487296468210913,0.96247689455932594615,0.01439256103272358589,-0.26646260163900825635,-8.2196447211916462416e-07,1.0668749623341184166e-06,-4.518058784463204608e-06,-0.0083485456873433564612,1.2938791860772893227e-05,-0.0040708473962366154009,0.19861770327567593308,0.022660869095358238817,-0.038636053644364426463
1575909201348711986,0.0033752835800988189967,0.0030204521930895589579,-0.0011538278602432180866,0.049302328136444313611,0.96254041155427227938,0.014388891871437135134,-0.26622959331368500902,-3.469957146390442379e-06,2.4098962286775178071e-06,-9.2235449262202933579e-06,-0.0079242323630778870036,-6.4325390408361582156e-05,-0.003898493986173375437,0.19762569636576857168,0.019004979894910435656,-0.041693744947783661914
1575909201548870168,0.0033790558944270538549,0.0030365289736708411458,-0.0011533067444859565996,0.04931342389134815013,0.96254883489401688035,0.014403445767864396163,-0.26619629489963730906,-9.1317652970216139224e-07,-7.8341740570274376321e-07,-7.4105515049773321157e-07,-0.0076032071863887350227,-4.8276864560525177767e-05,-0.003734770218523175353,0.19790844747731886621,0.025233078129923230959,-0.03436705895788999543
1575909201749135788,0.0033536401225110531316,0.003081722966306445731,-0.0011257785937745514674,0.049323233179771878987,0.96256136485776355727,0.014414385468325819142,-0.26614857325077512229,2.4714170106178608155e-06,-1.9519732022334635585e-06,-2.6048322661391615576e-06,-0.0072951219463557367279,-8.125957755443217914e-05,-0.0035768307265864407798,0.1996052627889918496,0.019909033137098346156,-0.034810191698806787486
1575909201949311693,0.0033395415901162853883,0.0031235479445525359682,-0.0011241169506634154842,0.049331618323157251649,0.96257423508346495744,0.014419618002986163766,-0.26610018414827935063,1.064480044497427471e-06,-3.2079022961746506658e-06,1.1411933267635281097e-06,-0.0070434661288336069401,-0.00011043763439694015849,-0.0034700055470029468087,0.19497939293681146311,0.02205807642654291148,-0.039871343832632223647
1575909202181694517,0.0035767827134398325235,0.0030719037502226847168,-0.00096632203587324765927,0.049499287698806959668,0.96225526753734069718,0.014459095755132532826,-0.26721817895475374893,0.001099728634777548137,0.00062599072759729707058,0.00072734500286375882751,-0.0066422980657126987764,0.00020179127958326592823,-0.0034184224402030042103,0.2004140981096755314,0.025631026023320034601,-0.028485969831808122255
1575909202382763003,0.0036785642537025668199,0.0031526580229570781017,-0.00090523895088117116089,0.0495091235568984947,0.96224779066077426037,0.014479308000284176958,-0.26724218546651395956,-9.6814145505112053636e-06,-6.9380908884527497937e-06,-4.8969397285487763216e-06,-0.0064375684996678438424,0.00013397220295072870266,-0.0033011548543608864453,0.19992861295883124217,0.024963474063061038416,-0.041316111810723567255
1575909202582807404,0.0036604048922420700726,0.0031507428596343630377,-0.00093541154052458074832,0.049520346775070979428,0.96224349816115084533,0.0144914836389804947,-0.26725490155244768786,4.5083917916879240328e-07,1.6630386487996020803e-06,1.1909827079996989502e-06,-0.0062361945876050692283,6.3702026028794212918e-05,-0.0032313850869206055087,0.20049166746211191659,0.020283647243401318333,-0.029419216477935106191
1575909202782987683,0.0036662914262011749543,0.0031555578750805872261,-0.00091735007842873935065,0.049528478086567011285,0.96226718404969469045,0.014495608475525809805,-0.2671678754910909448,8.1838532170518465958e-07,4.5364519954338639648e-07,-8.620300983154614155e-07,-0.006049333248368761809,2.151773866113487326e-05,-0.003119358564374216658,0.20583637923973702177,0.020798125732828666445,-0.03615360780782290312
1575909202983237366,0.0036879712326241985074,0.0031304211918251416934,-0.00092717396258662292639,0.049533657869467208335,0.96226519568151691608,0.014507239514958594762,-0.26717344538658255315,-2.9654328548303307035e-06,2.8029502909629900459e-06,1.2653100094321559702e-06,-0.0058941700036733817025,-4.0953556959921303966e-05,-0.0030283335576998479145,0.2027663155133548889,0.022255214101341288385,-0.033942794634591898217
1575909203183326823,0.0037261875359931870624,0.0031407197740275388277,-0.00091139769582710729312,0.049539117322686995748,0.96225457895601562708,0.014521938575543050579,-0.26720986964009707521,-3.7952842653907539749e-06,1.9638735798601508753e-08,-4.3763240524150558153e-07,-0.0057245174116592441663,-9.3443421486300728778e-05,-0.0029365385553056593503,0.20096705128781283678,0.020881933792241777481,-0.038350913948466444636
1575909203383599815,0.0037922506096269232093,0.0031555115363445284185,-0.00087284815246336600394,0.049547761573766418985,0.96225564950373998485,0.014523444387228192157,-0.2672043298382249521,-7.5513831464539722671e-06,-7.764271100507027273e-07,-4.9018562693506437938e-06,-0.0055381898709730894431,-0.00011854388856273573956,-0.0029320120489109416026,0.19922236039831311971,0.019901118839081844564,-0.028551521179938678385
1575909203583724886,0.0037990863597678241684,0.0031756753576301288353,-0.00087103339349143041846,0.049551661663436580296,0.96225099431787841642,0.014531481900149181494,-0.26721993337779187394,-1.0053746968733767806e-06,-6.755324255570960279e-07,1.1603801917032564861e-06,-0.0054060335771801814458,-0.0001978604656965855216,-0.0028694342948334793791,0.19570662711287889479,0.015728899269850112053,-0.034057029898321891648
1575909203816940736,0.0037909120244721010093,0.0031273964914165322017,-0.00086395774701018715567,0.049554932893078225409,0.9622474257431377076,0.014541876883383866512,-0.26723161132877781831,2.3553185546794884464e-06,5.1774411557418010404e-06,-1.2477171189643728247e-06,-0.0052473309165381948685,-0.00020580175232477038302,-0.0027700778127756529,0.20666730942779368285,0.020972551514346012697,-0.035232802565876658596
1575909204017545790,0.0037953874212754978856,0.0030828750234740353274,-0.00084896113484006995552,0.049557607948494702965,0.96225729964060047195,0.014542310952570910304,-0.26719553509548232828,-1.1133037050335215304e-06,4.0645642140297926978e-06,-8.7655351445206988736e-07,-0.0051535630647597183152,-0.00021477428666698123697,-0.0027087509627318280721,0.20078635696800806176,0.02405728370809583419,-0.035305046367819614694
1575909204250237772,0.0038030417215457867214,0.0030612724630365182807,-0.00083580858323767989043,0.049560775084334082741,0.96226953307752194355,0.014539750157202107825,-0.26715102647973032468,-1.1567461552015770136e-06,3.2125542706637044005e-06,-2.4416595878617042975e-06,-0.0050711518489049015393,-0.00027571903834688990705,-0.0026746948703681200539,0.20330355923493201309,0.019707278074860987149,-0.028318721563374428529
1575909204450346552,0.003826130235260618781,0.0030645990051176700587,-0.00081682716638962875062,0.049562326257852326594,0.96226766033306931902,0.014540157284256388995,-0.26715746203162588079,-2.3677151399051387434e-06,-8.9324034895739076734e-07,-4.8572421221921256718e-07,-0.0050249928534807962802,-0.00028289902328980132433,-0.0026861709275411674476,0.19798660641743870414,0.025058097161028684841,-0.035403834831996494614
1575909204684163479,0.0038449508965385835804,0.0031282854891052109397,-0.00088527215202540375776,0.04956353174733712369,0.96222822768569660212,0.014561671182463525182,-0.26729805816344287539,-1.8668358291588135062e-06,-6.3050121947441986614e-06,7.7343680797586932853e-06,-0.0049346928580014876378,-0.00029736643258704769733,-0.0026104328042269625727,0.20204702720852776854,0.020913863502787455317,-0.0381929470935044868
1575909204884608179,0.0038015499609455869791,0.0031162629213634602046,-0.00088932549048366664902,0.049565445157675032395,0.96221909424213281081,0.014567184442384095017,-0.26733027972826461927,3.7981543024965679252e-06,1.3737888453780422004e-06,-1.4767454589400576259e-07,-0.0048402403258298379307,-0.00032191890162756192119,-0.002585634930988044318,0.20210783778199625793,0.020337167855599750516,-0.033548421101374938103
1575909205084979614,0.0035723595530336525045,0.0030673632089456763332,-0.0010303541931183447019,0.049340086843905603398,0.96227936323172602595,0.014611997895086319132,-0.26715252655757065758,-0.00086297379993353711368,-0.0006647914590262944852,0.00025856746968397505528,-0.0048904233565422632404,-0.00067939184460001200011,-0.0025230581095549409719,0.20427321311894794387,0.020634379135809812617,-0.037908396732961119335
1575909205316834937,0.0035108211245094222107,0.0030290310904325847691,-0.00095636976246923563472,0.049344295817035324636,0.96228593668079986934,0.014614003070789241198,-0.267127960818262844,6.2446305714707744938e-06,4.3427989015197608971e-06,-7.7891724952981180805e-06,-0.0048012348257755032427,-0.00067137167587974814435,-0.0024835508541257919624,0.19662106028740619634,0.022728265540016771851,-0.036638813244957310622
1575909205517838808,0.0034948867174822055917,0.0029710379950184484348,-0.00093614136906562911249,0.049346973457551589204,0.96228852519261776077,0.014615048862451632955,-0.26711808407508558227,2.9063107967149722638e-06,5.4787006712605449549e-06,-2.1277811498688477493e-06,-0.0047307837585272138198,-0.00061388041996907115414,-0.0024647184092602327649,0.2037109366726979065,0.02552900215769121281,-0.040001858171118169494
1575909205718622655,0.0034288914656072774431,0.0029469188811220487813,-0.00094772719583000205028,0.049348056913514154465,0.96227978634506916578,0.014619923043016609318,-0.26714909679945553211,5.3574692850969982127e-06,3.2860206039641952358e-06,8.6745148704901742231e-07,-0.0046949526935836944502,-0.00063073185450422534267,-0.002455493204312155734,0.19935652077573565166,0.020000939048049049679,-0.035914186101525094608
1575909205951394453,0.0034521155815925236646,0.0029377580583746735338,-0.0010352489965670219445,0.049352591857398445119,0.9622993494916870505,0.01461855752771159915,-0.26707785647754866964,-2.4307731559895231696e-06,1.116871522468837908e-06,9.6955957788457400662e-06,-0.0045830029040808874935,-0.00065353643714281817179,-0.0023752649926444650841,0.20040206526728698844,0.021207367014243538178,-0.034165081311992390178
1575909206184894048,0.003410890759707953853,0.0028845530880868787069,-0.0010708918341861134449,0.049356610170476836186,0.96231041336188494206,0.014614817868933545342,-0.26703745143034857135,5.3759979399064464906e-06,6.9763295427387010672e-06,5.0840385789714323539e-06,-0.0044776762894713634244,-0.00061244557021992410313,-0.0023723313093106453316,0.1991830718933427502,0.017210042392382607357,-0.043091766541762999143
1575909206385177328,0.0034022085603853187592,0.0028089833993402177174,-0.0010640784004791441902,0.049356626387198364314,0.96231648481613851764,0.014613282281379010377,-0.26701565209505973009,3.3399260920287908438e-07,6.2446237623411254836e-06,-8.6903193408907532941e-07,-0.0044409990348532116244,-0.00066893946572817489758,-0.0023625210808209252782,0.19707678755808433202,0.026259559712554943894,-0.038397358196931706542
1575909206618501095,0.0033503158443289678299,0.0027661787164442895245,-0.0010407414096171587435,0.04935874892008038084,0.96232032565476910424,0.014613122990633173673,-0.26700142578871055576,6.4279514188643038092e-06,5.8127971859737049415e-06,-2.5603912469304181392e-06,-0.0043687071196468795289,-0.0006908678757312884406,-0.0023463534265797669764,0.20068848632739369475,0.020318543867172356165,-0.041179739852193877891
1575909206851992759,0.003394613500525638615,0.0030184917018206639666,-0.0011524567519436022724,0.049316270574361886769,0.96228769428448157619,0.014632658305232278464,-0.26712578347328225226,0.00025097799600503809501,-0.00012238081536929926348,0.00079886994745723334012,-0.0043141874676931929108,-0.00064311141442626796379,-0.0023521452696202288513,0.20612514440637333402,0.020205881215239692578,-0.037134247606096577876
1575909207085491630,0.0034065457789411355237,0.0030760508488283278168,-0.00097793593075634448197,0.049489175061761751795,0.96244796438890256596,0.01461833201670338124,-0.26651649435712965186,0.00012969162763970862708,0.00057594450677544788662,-0.00052832903946943912676,-0.0040841386138833601221,-0.00060621515476884098132,-0.0023141169447473720899,0.19644179175975226559,0.021956120915020117812,-0.043923127672298223345
1575909207285637216,0.0034204848880879700282,0.0031072383409829467532,-0.0010532354208338627882,0.049490538735661081249,0.96243525251460193548,0.014628670588555008417,-0.26656157504340377562,-1.732062220501974243e-06,-1.8610549683260348142e-06,6.1420450310468131805e-06,-0.0040537952889125386524,-0.00063630139363308817983,-0.0022708528833106336915,0.19877360927746348662,0.014062941860244296613,-0.036860293791794812579
1575909207485728432,0.0033573863707526399244,0.0031056325402988227066,-0.0011148181613984283183,0.049491196012517904568,0.96241702001427575919,0.014636643249458789959,-0.26662683619335841856,6.6011400598878005805e-06,-1.688380213563447918e-07,5.8540777631028978857e-06,-0.0040389178980855490117,-0.00061708624456532185868,-0.0022709737985457888708,0.20202804795345855049,0.016336089305304318103,-0.038044499507974151309
1575909207686056401,0.0033754903755055434139,0.0031156182684860108875,-0.0010737343550889257276,0.049491092678167612762,0.96242177270024387159,0.014634408710748527532,-0.2666098221366348664,-1.7265875928164343099e-06,-1.8748343523233585578e-06,-3.422810382981093108e-06,-0.0040573084456838222345,-0.00063543516960745877794,-0.0022708090250905632428,0.20042746237644096241,0.021843463189402091695,-0.040273154514920667113
1575909207919406187,0.0080634112338543156157,0.0067767147233020481184,0.0066904065964531224397,0.049825851350727402844,0.96181669122547108763,0.014936089883961497365,-0.26870606661599660825,0.040380658950224010417,0.032433870720721159897,0.066393537500330154777,-0.0037627664234840345857,-0.0005914838527877711331,-0.0022715092858901575826,0.20006104366964819197,0.129508465294529862,0.33747755873066975774
1575909208151952176,0.0050128276653404711671,0.0029547755287762118154,0.0021856653734611194984,0.049066069582083732259,0.96196124783738856667,0.01479868081813662771,-0.26833575520407920711,-6.8903255298943810736e-05,4.0844787440874608109e-06,-0.00011619603587381677201,-0.0037988071522298146564,-0.00054418880182535180317,-0.0022859225308032968434,0.19101336866412060855,0.036241405341573176835,-0.10132276206713092259
1575909208351969059,0.0045104557406888253976,0.003920734156103652078,0.001132537326988555023,0.048796732633753517328,0.96094982305404730294,0.014904098360486332797,-0.27197827911200272988,0.0064448036018550439175,0.0021716999052604291434,-0.0011897313642988648075,-0.0036394206006248046477,-0.00062652531531350919881,-0.0022267631753028127237,0.2073293485420429072,-0.0069686159660426114093,0.03210775685973640825
1575909208553252955,0.0049106710657402206921,0.0062623054601822526755,-3.4658640829737710071e-05,0.038266990615357404648,0.96512677586248218908,0.011640453926217360012,-0.25870918765077893786,0.011638512693487944316,0.062061620779938403425,0.0057999716748551952833,-0.0046517714903819926825,-0.00077756296006289103706,-0.002182241055282026481,0.28943315700829097548,0.022465197265633757295,0.036356306849349387389
1575909208786252259,0.00019659774849566363092,0.023622992474215960546,-0.0017577253212886106461,0.0094548132311173607722,0.96204075072981565242,0.0096309537545588019825,-0.2725719082586375297,-0.092733314066939354081,0.11164858868122443103,-0.02979632849370725256,-0.0051859819556549623804,-0.00077242091436696854161,-0.002207363812699143172,0.091098022132775513526,0.1837479339158354652,0.0082608448685403887413
1575909208986409861,-0.021609749558832352934,0.052995589350519303751,-0.06208167010854373502,0.054434853546624521747,0.96439206308653824262,0.025241244870527021482,-0.25758042420268373318,-0.31851296247717564292,0.18629793540926303796,-0.44660165219341035892,-0.0056926755812197245982,-0.00066052883475779995432,-0.0022482163739411730949,0.1612698866866778824,0.60748387052950425513,-0.10280203268405524453
1575909209186537291,-0.062222175962820563955,0.032438267479025020834,-0.14974213256018878426,0.043885125005355254957,0.96201274508772793848,0.011532773739949632452,-0.26920729786152192142,-0.15756985632270276154,-0.021899800996095730721,-0.55500555962165987189,-0.0038732810236130838302,-0.00037019837743748986759,-0.0024181369981923018023,0.15661874891251098552,-0.30844156753325924214,-0.43544037383546352338
1575909209386806526,-0.093566554678589083927,0.022348607370371226244,-0.21082856691713908193,0.041209978330125067447,0.9623330070085396315,0.016449375863201606135,-0.26822814792941512829,-0.23737601543750577737,0.1782632581694179319,-0.40710414502555281047,-0.0041519289236452610117,-2.9479167234150037598e-05,-0.0024298216541371892713,0.40466749889626174586,0.2429255926240436736,-0.17109036162524460245
1575909209620379722,-0.14757310957562053133,0.025641193225212705747,-0.29395718694590283748,0.023376846360620949505,0.96229300394072558866,0.0092731656242442013494,-0.27084996957775814286,-0.37440696913289828185,-0.033214907306862453962,-0.47914453539320506215,-0.004011851131959246787,-0.00012172476381711253425,-0.0026614733649223758748,0.31660645409080589996,0.15663539628829564743,-0.034559013971101532059
1575909209820607778,-0.20236657406608718479,0.020555456943815511583,-0.38447221821185767476,0.036306316954228118332,0.96166282876775344146,0.017937597992136435077,-0.27122812850789396188,-0.30605765207666291161,-0.049551628216410584238,-0.56292265671421815032,-0.0041947597902961715477,-9.2811834730615198398e-05,-0.0027551399384192843192,0.093638574081202047283,-0.10829821424228608384,0.12947387463509152372
1575909210053864635,-0.26411244467805938818,-0.002000327744715889311,-0.49645986675480480166,0.045784454625628516478,0.96229836105777855071,0.018036200555068826468,-0.26750765127316455949,-0.2118349374801951901,-0.10820393389235019588,-0.42061326307714369532,-0.003734020521553968637,-0.00022894707335789898093,-0.0025335231659312455049,0.076525256700784832775,-0.42617008716102106058,0.015063480527009787124
1575909210287316358,-0.29378067310231298359,0.0037808866484797046259,-0.52654474819314056599,0.043243915787139028395,0.95499643015322388528,0.020868374774573619085,-0.29270512991107949796,-0.13566286994976367586,-0.033055525055501466802,-0.12140406476377268996,-0.0041908920870574895706,0.00018314612138454263324,-0.0027543411056409616844,0.19255166348833713252,-0.01672020815158925533,0.51481920013102655531
1575909210487826844,-0.3437372893987410416,0.011739679910387389866,-0.57229856734760020665,0.033358524807178518978,0.94371733010710423528,0.014013922848937933677,-0.32876803318539399301,-0.2338621702859820517,-0.041864090113755240974,-0.072287085698400338485,-0.0038503431962030065273,0.00075655393559006655236,-0.0025434946404259491277,0.1737132837629037363,0.083659604238187718073,0.26041765601489647031
1575909210720621961,-0.4583828268324743882,0.025233939543971826286,-0.63422650506467548315,0.029464267988633822959,0.91533377446001451538,0.0333694582867112427,-0.40022795691746665403,-0.45435837174407711636,0.0053914331146274196982,-0.091045722773494278113,-0.0035257176429936004647,0.0010808373472745633464,-0.0024695202964313813995,0.34144071905234940623,-0.18577177723956964095,-0.0038235868097039604763
1575909210920774191,-0.5832263508291982701,0.0062288791762520751005,-0.65778336711314844276,0.014304512550534834864,0.88446532695644075606,0.014303881814875000003,-0.46616720744552053723,-0.49968014537791438645,-0.13283315350310656577,0.023326001323223585771,-0.0031966084518259964102,0.00090176287230815145579,-0.002464161890651962207,0.56335554203531168493,-0.53289344232323931916,-0.30328269064351132123
