#timestamp_kf,x,y,z,qw,qx,qy,qz,vx,vy,vz
1575909197579709159,0.0048848154464159578361,-0.0023980743759349680902,-0.0010687058845590675753,0.047740534156320249548,0.96772529861265288442,0.012637702260711000321,-0.24712117737071903623,-0.00025978953775720602277,-0.00027844777770519150463,0.00014436371265791973751
1575909197780186659,0.025751606183282194779,0.016325536381665499419,0.034365736085001416522,0.047492169344369068729,0.96845020117837132823,0.012470427279157213912,-0.24432189859284619837,0.10416033717924580437,0.092851065346694433567,0.15824626824553947313
1575909198013177629,0.0042437290082997861096,-0.0030639079123492745163,0.0075374422796615422881,0.045132175303136685962,0.96900346340009568813,0.012287715406815048064,-0.24257861967021618343,-0.011088619033968337771,-0.0035178657026202590774,-0.021118760502008639829
1575909198213583621,0.00533103749836931224,-0.0027244520825080754955,0.0095898961341639270273,0.045358413960770976869,0.96823608757373835765,0.012442493243744478376,-0.24557417894547226012,-0.00029091171994850926336,-0.00077425854584325384204,0.001041563794668051322
1575909198413766420,0.0055266909499445586798,-0.0025088062920486258779,0.009349684615992020012,0.045351765350826842016,0.96808490486534093389,0.012644904329728576253,-0.24616039637991984912,0.0018109320452986206636,0.0015850595339380471951,-0.0011190377205369291935
1575909198613951755,0.005209739204467887623,-0.0026539081957646414381,0.0094905473113800660478,0.045359077528480416797,0.96807532293811371371,0.012609046977340712323,-0.24619856851402538434,-0.0013063468898327683463,-0.00042928575499628788062,0.00045264025702950692063
1575909198814056526,0.0055076770337316180784,-0.0026338046209132652542,0.0093894743781883192868,0.045321146116065857967,0.96807902481794871896,0.012674567865438100822,-0.246187633222466562,0.0018909161810337807123,-0.0002899037546878669336,-0.00051681602926667048747
1575909199014091372,0.0053144781345350533205,-0.0025759091565323785633,0.009518241216849201991,0.045371612546486604634,0.96807585102334425819,0.012613768172138873497,-0.24619394040645739552,-0.00028665615218521277004,0.00066342351933154175385,0.0012074571177085554642
1575909199214168873,0.0023866549043484366205,-0.0026606664287171103225,0.0081680713474642976241,0.048038073835684549917,0.96776733109585466597,0.019156831688054140606,-0.24647870521698014845,-0.032799182963087085418,-0.00057846700943559373458,-0.015936979896236380672
1575909199447650837,0.0080649833253719285797,-0.0029348210207132807009,0.011132817911242581105,0.042354671082319113318,0.96594871191470677019,0.010263940701987489881,-0.25503689793653966378,0.029762271959597203647,-0.0003914075149616508785,0.016487263524685671912
1575909199680284796,0.0049330788692800798048,-0.0019276875874807330915,0.0066107239165906573133,0.05351988940666832506,0.96212366413206973359,0.015463967950716335856,-0.26686052920991720772,0.0029942114590185216379,-0.00027564351462855646129,0.0039652373201117044332
1575909199881074882,0.0049293949988582028837,0.022435255467564335641,-0.0068104164146038821681,0.056245373621839650502,0.96149135723368062134,0.015706289694077873315,-0.26855937960741532722,-0.0059303006408032068325,0.11879777605685920561,-0.073389513034039399741
1575909200081202813,0.004644659644415837299,0.0013802298842180119216,0.0029991979463898565603,0.046059808766872906149,0.96685408841889897147,0.011880302479883475542,-0.25085957055094643131,-0.0017177976446530092165,-0.030068607522700494666,0.021988627561026943824
1575909200281354973,0.0035268172543095172543,0.0029776283473636395473,-0.0011414932717189760301,0.048411206815691304461,0.96341658674125940642,0.013666260049707156313,-0.26324526355230665198,0.001130262700223652432,-0.0006183787154617800385,-0.0012456586602261642861
1575909200514186650,0.0033478740484874603897,0.0029738305633346283005,-0.0012014619046227623545,0.048543177993726469022,0.96244902263707587942,0.013757656903501147214,-0.26673238568222640277,0.0008227378260263416539,0.00088803868701501026753,0.0011131567014510518852
1575909200714882622,0.0033716506999675825013,0.0027830568392881137318,-0.0012158349926939141048,0.04875475384703364945,0.96246442434126600052,0.013933326609309966415,-0.26662908368058529929,0.00090360498836173080029,-0.0014192798938704479991,0.0010116331122448703628
1575909200914966114,0.0032820820952438461982,0.0030806643499123758691,-0.0012883310702641549358,0.048799330976003973959,0.96246749621373084427,0.014078128365327558652,-0.2666022324176887115,-0.00036249517836897394681,0.0011622104256795184364,0.00027806533263820748048
1575909201115904346,0.0035136789973172727168,0.0029412504459744807234,-0.0012289025609389071184,0.048879163807735097336,0.96245255759498338222,0.014005216056323734758,-0.26664537432242724213,0.0019484987322153882617,-0.00043149230780114634139,0.00035058505489604706393
1575909201348711986,0.0034718721455518804231,0.0030945100835662367987,-0.0010219760880705479941,0.04884983736413625599,0.96248004731808634027,0.014055445486732426677,-0.26654886298058189098,0.0011516596719650096497,0.00088995942370136051774,0.0014106219431924405232
1575909201548870168,0.0033719665783629522611,0.0028847580188771310486,-0.0012362424667021721606,0.048985932316669561493,0.96256705154811239566,0.014101616244000225384,-0.2662070512370903197,0.00013718765586114730595,-0.0013624404713913598926,-0.00068869452736546737937
1575909201749135788,0.0034312916354591570245,0.0031664975093955156742,-0.0011164353952900669953,0.049009815475041920707,0.96255910012958822985,0.014122991633587192797,-0.26623027223089573701,0.0009978940556519006605,0.0010353882749201967842,0.0002469006963900634375
1575909201949311693,0.0033534831826032740661,0.0030813157855209393626,-0.00096735464888280547381,0.049067189834214784694,0.96256872384006664234,0.014209474164948519836,-0.26618030282241739171,0.00029853736114665671997,-0.00031941828742866466059,0.0017373310633032406324
1575909202181694517,0.0035062140558780835291,0.0030547935979912295423,-0.0012988931991233236985,0.049011146154747005366,0.96256932533175232347,0.014198915788884226494,-0.26618901606451150776,0.0016963268539961322279,-0.00034359954854823102337,-0.0011002621865598893533
1575909202382763003,0.0038479225130273408094,0.0031907731647763198056,-0.00064862761904219308484,0.049304996636575323943,0.96224732659241785093,0.014260952912721606978,-0.26729333136917704516,0.0017752907735918950841,0.00041627995062174221602,0.0025517943633824556604
1575909202582807404,0.0035864436771157574835,0.0032030404654566717836,-0.0011111346225312077399,0.04930424155616714571,0.96223834235363514544,0.014333176603037664498,-0.26732194881371967865,-0.00069422752746683220795,0.00065498416040057850975,-0.0017398043199585936508
1575909202782987683,0.0038438927016082322444,0.0031495815958611579795,-0.00084966807325420970216,0.049342943954764156844,0.96224277971357985439,0.014304038382368057178,-0.26730039516789938503,0.0020005806480213918219,3.3955040557257790883e-05,0.00081451378845661585957
1575909202983237366,0.0036521520474365231149,0.0030920243028751907138,-0.00092157308769572749124,0.049380471031840712792,0.96225781410756738854,0.014339395025252601665,-0.26723744127630943979,-0.00029784384278598629095,-0.00032021834991277918795,0.0001595888018979674933
1575909203183326823,0.0037708358194604063747,0.0031659989386385095286,-0.00081810520982142343437,0.049368603601913814416,0.96225990108093006903,0.014345443486755508553,-0.26723179451794881745,0.00054786809113764340512,0.00034333959048902878107,0.0010838502286175054866
1575909203383599815,0.003692717160907834674,0.0031484566667662871459,-0.00098357028749678832892,0.049326436158438284607,0.96225771314025609904,0.01445496585666596577,-0.26724155769654173165,-0.001006796069396674511,-4.9349574549089622879e-06,-0.0010579446786682924694
1575909203583724886,0.0038165350140954503073,0.0032586544903732217807,-0.00074779813017108532139,0.049416216657443556848,0.96223897542922098847,0.014404010921981798277,-0.26729518545148950315,0.00024199276670576279867,0.00090899797520632914013,0.0013680040155453099694
1575909203816940736,0.0040773213691569325234,0.0029974137578351730746,-0.00094989368569676330654,0.049397786236169791141,0.96225966459370593231,0.014363734603410774002,-0.26722627067565113412,0.0027442538465236167126,-0.00111933550351412444,-0.0006979096556910923798
1575909204017545790,0.0037232422569323194751,0.0030233836397579260356,-0.00078071094156938669259,0.049465762126995882486,0.96225117457850628533,0.014440254201922695168,-0.26724014379966115618,-0.00068327429893154986024,-0.00058377342498157651016,0.00075558487282410878669
1575909204250237772,0.0037782013786067836399,0.0031470602974506532191,-0.0010139503149477441073,0.049472844507030572236,0.96224292611169270906,0.014471624725517814869,-0.26726683460952271876,-0.00016418982175297398601,0.00080299851923012056758,-0.0015536418381682901187
1575909204450346552,0.0038178877312402049495,0.0029787732286089998839,-0.00063884407560638406618,0.049503466728627237847,0.96226978970681353864,0.014537594513118668252,-0.26716084470824752461,-8.5917423463976094668e-05,-0.00088396725021743459676,0.0018848233106037669791
1575909204684163479,0.0039972434900338443819,0.0032390552665190709344,-0.00088300480610077614063,0.049480668769403220175,0.96226971523932158803,0.014420594553261532195,-0.26717167702452615519,0.0014172217304068723299,0.00098966148248865815421,8.2141864144836049385e-05
1575909204884608179,0.0037692416590903738555,0.0031156795895844035388,-0.00095602146935671726991,0.049461592198728344949,0.96222636900370595026,0.014500557195008182201,-0.26732695249851712305,-0.0002768332458916609117,1.8846866056040439502e-05,-0.00062764756800559942662
1575909205084979614,0.0038076970510243805454,0.0030654232507969941292,-0.00087659660726882831627,0.049424331180534492036,0.96221166185016560046,0.014501968857850782227,-0.26738669784816332387,0.00019413836272203117972,-0.00063989120263985928196,0.00061566271525344122041
1575909205316834937,0.0033357241793836550463,0.0029619926686802995966,-0.00086531197630050626923,0.049249770500027219289,0.96228767495107836449,0.014539229184632589467,-0.26714322293043252232,-0.0014083786399237993407,-0.00052802126298962448123,0.00084543061970249753015
1575909205517838808,0.0036488300274249785629,0.0029218449787101184213,-0.00093639748092965661291,0.049268261176866834372,0.96230890035430038942,0.014573674460268278355,-0.26706146624369309084,0.0016551079538098805322,-0.00047048842933508085943,2.4579572428844752351e-05
1575909205718622655,0.0033173073391956904403,0.0030413453023640751698,-0.00097708825757651988041,0.049308907687599309866,0.96228537424093207875,0.014592083421705310045,-0.26713771962427768081,-0.0011172343716274186608,0.00098846682724868959943,-0.00027575271096078843606
1575909205951394453,0.0034799375081001355375,0.0029000388868384943154,-0.0010755384004336801529,0.049243348559087816996,0.96228045997150191138,0.014489592614828745998,-0.26717309124531857245,0.00036671018144254855778,-0.00030993291824119386952,-0.00027673355948015337631
1575909206184894048,0.0035047680484504117708,0.0030081061680929548942,-0.00084501800315247188773,0.049229289284902902346,0.9623192062234803279,0.014583260956517825682,-0.2670309924143419722,0.00090098694227041110742,0.0011183279017821234902,0.0020709065857438891181
1575909206385177328,0.0033346930564955501106,0.0026222820036492398496,-0.0011026817374098179907,0.049318160248359541042,0.96229446978212507258,0.014588297661064297123,-0.26710345199530499682,-0.00066049346375981283965,-0.0018685197345459914325,-0.00036575442941653199102
1575909206618501095,0.0034621950894098973972,0.0029155209060864875278,-0.0010292772344147336008,0.049277358921864695962,0.96231395579134515472,0.014569517327127348358,-0.26704179738713829106,0.0010761088743488423421,0.0013752953658478235099,0.00014492580405645250812
1575909206851992759,0.0034566398583800407238,0.0027579806749732991948,-0.0011389573267586955256,0.04927021933017335098,0.9623340758358991387,0.014603469299463637046,-0.26696874471863202283,0.00077235895818657859108,-0.00028510844225937425917,-0.0005064790584788027468
1575909207085491630,0.0034648760081135362987,0.0030585463654842666437,-0.00077605861672815318157,0.049216734934004156832,0.96229784290805775449,0.014575580536475396531,-0.26711070174921847098,4.3867613065469272544e-05,0.00038857928932374129639,0.0023921397404069919511
1575909207285637216,0.0033962442000801773383,0.0032377636276364383204,-0.0012048125181496087063,0.049468087708567545779,0.96244085806745571787,0.014559220784537706822,-0.26654930521572262059,-0.00023511787597064900913,0.0013658671714899032167,-0.0015360542916420130786
1575909207485728432,0.0034240727013911519822,0.0030660613870753818631,-0.0011226386690259325483,0.049473153829687775696,0.96244227887815347877,0.014625290305979797914,-0.2665396176207898149,0.00070697828910002672061,-0.00040957361846586575003,-5.68885488523870566e-05
1575909207686056401,0.0033755863093295679009,0.0030188990404533826324,-0.0010154503900036829841,0.049512681873480478278,0.96241003548001136103,0.014641201128479323923,-0.26664780736127297045,-9.4916092786507397163e-06,-0.0010121730808926616019,0.0005803836997125638936
1575909207919406187,0.003328797267898137794,0.0031268378134174253623,-0.0012725161098254872578,0.049463962707170586186,0.96242735470391760355,0.014601931232143946712,-0.26659648706465599588,-0.00022640324626264611975,8.5488945002415518194e-05,-0.0020866278744597556612
1575909208151952176,0.021743728445682300454,0.017587212445285570206,0.029226091749303458739,0.049821511248590778786,0.96179756129578564128,0.014868572035817042079,-0.26877907966953445973,0.081193656762300309149,0.064145938657378859249,0.13506676575362094872
1575909208351969059,0.0045780849062412743572,0.0034056805168681241608,0.00087549683542200600929,0.04786719165462767489,0.96202231940310245495,0.014308352453177373975,-0.26835994481936037426,-0.0018990221132958592324,0.0079353480845759973017,-0.022314971038689724453
1575909208553252955,0.0057859841538331659161,0.0058977784895193445525,0.0019943353990342863741,0.039369447951821741338,0.96185858775807742127,0.013181613038027287926,-0.27037815888440708267,0.018862523373333495158,0.057318539937144967478,0.00065595836250332108588
1575909208786252259,-0.0072009243342576814695,0.01186468355610972511,-0.0039594230473746893501,0.010326528463822676196,0.96359834683171063929,0.0092868107768871843016,-0.26699315335542711525,-0.1304655977655518051,0.054395843101203475434,-0.0085318148025437193921
1575909208986409861,-0.012130183027311863819,0.02853070179147689997,-0.056319209091522187682,0.055578067172477110813,0.96615981730690481122,0.024672682960966235005,-0.2506741801350265697,-0.26540449085118344996,0.050925950927694051129,-0.42418475121995480315
1575909209186537291,-0.062910205556846371389,0.088676476593297998141,-0.1308442012971284818,0.041627246293132684485,0.96111262492099380772,0.011586117928515701769,-0.27275530509024881187,-0.12920426907462162491,0.29190237029808352442,-0.45369815739903435192
1575909209386806526,-0.10610449668064904361,0.016034407657170127864,-0.24760593575025940938,0.040991040602001573012,0.96287933511708756473,0.016432795404214817908,-0.26629510665809141834,-0.22995860465881357015,0.036712225556194071074,-0.55230580093396086649
1575909209620379722,-0.16450593241685165791,0.030177712365315464277,-0.31815830499898078987,0.022907287721768032629,0.96237032824024182354,0.0095031517787019809812,-0.27060727558266572945,-0.42179315010743834158,-0.022594864747695564411,-0.52205733335658754957
1575909209820607778,-0.22007465094340186718,0.029541448545441367085,-0.39545210829314786372,0.036399960116916714459,0.96172990787606971175,0.018111339436110727996,-0.27096606168301584638,-0.40129310752719432598,0.021748529423590304277,-0.59623121112105004205
1575909210053864635,-0.25620372303901123301,0.012916825602304591453,-0.48617635812096615666,0.045413496516460795382,0.96218044771050081909,0.017602805042479862524,-0.26802339754656989701,-0.18680614160992720096,-0.0082371394067368639003,-0.38090379905560811657
1575909210287316358,-0.3128506911655604128,-0.045769774439358361373,-0.58034690439419667207,0.043539286612646964369,0.95522435700550079041,0.021349436117302549032,-0.29188175667924692869,-0.20531451313576687401,-0.23795892553353920063,-0.32996678260918260728
1575909210487826844,-0.31474222927796879912,0.0019935165447221340172,-0.53301632860834768923,0.032862096052472006269,0.94414657897603215808,0.013614052910956382994,-0.3276003321338846197,-0.14403870838827551037,-0.08290775458460090952,0.055241988788089141371
1575909210720621961,-0.38944896680968332792,0.017571226936834966059,-0.56893586319602107437,0.028980118973370435492,0.91527337649428819333,0.033291763237190491465,-0.40040786391577520842,-0.26704861972878540799,0.07139883449449752062,0.036216385769083939139
1575909210920774191,-0.52445193252737731804,0.02443418012689010238,-0.62641494408263087568,0.014390202165483716515,0.88434907766658998884,0.014032337557329636196,-0.46639331514781179333,-0.311084301131138663,0.0016088965155726417215,0.084434814272382988087
1575909211120830377,-0.69301673669177987769,-0.038194538012558523765,-0.636380954475948446,0.023711663143311672436,0.8527469257354746146,0.030985952593470613564,-0.52086496179101093862,-0.65247696141738975584,-0.3573582802373707068,0.17372261220096452128
1575909211320893297,-0.74005708409670056813,0.047268589414061895626,-0.51360104358170399763,0.020206350358601934264,0.81930824408196534225,0.028888725341605102359,-0.57226842140087608168,-0.4711741414346472534,0.091358952072164198444,0.61425773134435479594
1575909211521195685,-0.86004645787392508538,0.019341711503264330529,-0.49388792519664431735,0.030415464786223814914,0.77818317799153990943,0.056687896823360617304,-0.62473380198815120501,-0.50911132616032717113,0.042756682719141514415,0.45395753674375627362
1575909211722681169,-0.83596794151734143963,0.067057269223158508242,-0.43665225104679644685,0.0065469258541884546576,0.72501768418253553783,0.0318393927260739798,-0.68796275222957326001,-0.3225197478911618898,0.020672972397638905706,0.34751641539689948068
1575909211924357395,-0.89373623978332494833,0.17093308820492100764,-0.37000544134145518793,0.0068958852449439445031,-0.68846652369467919996,-0.018614191133278414764,0.72499641682349547089,-0.22692716442672702937,0.43060640059980836991,0.30358307832292741324
1575909212125727038,-0.97592125425735065658,0.085875306866620662594,-0.38064349580320883115,-0.015861139211396858145,-0.69320627749839192067,-0.046477999432912725508,0.71906416728165156727,-0.41573723135394968775,-0.037149203351841811327,0.18332718544279250072
1575909212327459032,-1.0136927468948171427,0.13291472977834040137,-0.36516275163900868694,-0.032071940101272310153,-0.69014585340641732003,-0.057875994144443707046,0.72063892552780017819,-0.24676587020251586346,0.077273301406818137305,0.082040086671674755658
1575909212527726493,-1.0104979033241274777,0.18556935196429277801,-0.38735212543387498307,-0.023789674835342066589,-0.63597988152565210207,-0.058279776690576282072,0.76913399957012973385,0.14739949563169069124,0.26092941003320924143,0.03435369012968611524
1575909212728007764,-1.0304243144447622349,0.14278547545940234453,-0.35962905269767392324,-0.0025807651404332956901,-0.57907449215085182725,-0.027198677330791717899,0.81481673040198443481,-0.085051333908989418253,-0.26334423670193157774,0.099491265005348300532
1575909212928359426,-1.1310058371762166107,0.12253144362566512071,-0.25304287415841247855,0.011194010321407316458,-0.53625929877697908754,-0.02621029887052203286,0.84357197608814993295,-0.39897171646395424016,-0.28492690305734713618,0.46774620517802767417
1575909213128645643,-1.2178178827586825239,0.14087999225317057728,-0.1493446540819283741,-0.012116318866819894562,-0.49463642438055921424,-0.075700313594690912811,0.86571211439762096873,-0.34725834838149077788,-0.066183228260984230951,0.60720549155038960887
1575909213361639325,-1.1801789924336076876,0.21643325090840942471,-0.13378516795570799536,0.0082873722608511092569,-0.45142258055553380336,-0.033885722290183037386,0.8916281349590007288,-0.20591989230251717125,0.19702627306630962623,0.26345399816385284275
1575909213594395149,-1.3067529453412776164,0.16817467888831169609,0.0024183551603933622909,-0.012213804874064825706,-0.48698829906219154307,-0.087186579372160413759,0.86896013713195996431,-0.53900650914393266611,-0.11646456963518522776,0.54349650795597304054
1575909213795271186,-1.3360912903168569166,0.25538622840203784037,0.019657647034468019032,0.010461157611744455881,-0.52127514425862464531,-0.025316046240178025073,0.85294893514344594099,-0.12290675263257766492,0.22672523408204675599,0.25006222623268348215
1575909213995653271,-1.4461738750033783507,0.26325536995654841288,0.017621845564836612075,0.020504874885043752886,-0.51858599885711342825,-0.020144833899104357816,0.85454215669122901566,-0.4423738783667201524,0.19551115373027502797,0.19999087523810077371
1575909214196024611,-1.6191362585537869556,0.14442960387913936215,-0.028267558292349913296,-0.0084059651807684172137,-0.52082727602195133532,-0.063420003114352807572,0.85126152944081190377,-0.82888314039092059193,-0.36966916245995440349,0.018493200222017131679
1575909214429157871,-1.8752699745622150029,0.11344433379327160949,0.093851286358949403965,-0.0078509680381534351079,-0.50558661057839049402,-0.073725259531834105853,0.85958427603794806959,-0.85964606032928858603,-0.0433331236954064003,0.14830271717648352281
1575909214629402344,-2.0723434321278810799,0.06162275667176611571,0.25910295057219440151,0.0092170069671940937223,-0.50666215978541317977,-0.040557954581104976866,0.86114084500988852255,-0.81989735392110962842,-0.14525333876711507552,0.59421098590318510713
1575909214829414381,-1.9966302244090661233,0.086809624071680357993,0.19854769634226482333,0.0079786031908037988863,-0.50447383455221883608,-0.049794594113606566177,0.86195300947346653597,-0.51352415525510319849,0.052105757666037727516,0.31802922942467776179
1575909215062238665,-2.0490381517534710376,0.051677107699721738787,0.24952596171923058233,-0.0003610119507895673068,-0.49837726288438727318,-0.059449964641085456529,0.86491946169248157261,-0.34997165708649824456,-0.062335087765427142636,0.27292510856179780232
1575909215263082182,-2.1103225705923014388,0.0082116275674569486065,0.25809458057396544861,0.0025405634650965116736,-0.50714864152859950863,-0.054506390092439398198,0.86012955673669733159,-0.46616227557879164056,-0.20836397496845635025,0.24996043480696591987
1575909215463182737,-2.2132477762746942673,0.023100882819754465364,0.31630329552026881235,0.0087375148745927160021,-0.50207662653287521426,-0.04442635269738391679,0.86363708588109655562,-0.62921290184098233045,-0.1388350423988625737,0.2994823801227552984
1575909215663366739,-2.2792468807349477444,0.05995697763321257423,0.37679652557855330963,0.0022969100196697355559,-0.49922871232007393072,-0.05404210652232112333,0.86478024244442208701,-0.53295198878110050522,0.046424760317936145104,0.34721648023031176367
1575909215863379787,-2.376425889066640984,0.13189816913159085887,0.43891719504292103782,-0.0002631125428540560026,-0.50231626361962034011,-0.061922468379479844725,0.86246386010360287511,-0.39202801444537138664,0.2209544563729594624,0.37415614272754926795
1575909216063549634,-2.4912495262814102759,0.12599031781716518719,0.50283716514389420471,-0.0046093345627056733771,-0.50245178408896107314,-0.066952476669625171635,0.86199670798009031536,-0.48586374677839050396,0.096814138691961135197,0.29244305316587021482
1575909216264030935,-2.6394208593894523673,0.12788534346952107335,0.53558423731951521063,0.0013728133407500640872,-0.50050771095016799439,-0.057375881855443226776,0.86382761870888646882,-0.66076208046706075283,-0.0014674910124411813528,0.19151258089714912058
1575909216496509221,-2.750287198304130154,0.14015711896148139171,0.63538702613373498895,0.0040130124467003293331,-0.4995136286399668446,-0.053142046542377557872,0.86466522621377828184,-0.59446821195139731842,-0.018375714098318673972,0.36277721064243423355
1575909216697442431,-2.8864495039110438235,0.12106947489802395712,0.71360254255817623381,-0.0019911005585133319251,-0.50253486543376979512,-0.068241309600088423393,0.86185722031325739945,-0.58972402889893016376,0.021807281440143801154,0.31601622394951922601
1575909216897752900,-2.9981840792046541289,0.10554990171858447123,0.76405120730543973906,-0.00085912208700465069518,-0.50697843098565043007,-0.068439248142874983816,0.85923698811108373263,-0.57011328225535740089,-0.0057738127464272842593,0.27745659655315807468
1575909217097796002,-3.0721958061989735889,0.12243581689488558517,0.80150233335146503499,0.0010990868208779903514,-0.50825602593738150592,-0.059936850021310897341,0.85911709220339904647,-0.52525941827879885082,0.020573231638825587031,0.2331213595689487772
1575909217297990918,-3.1920441882993642047,0.19024428008414309699,0.89233827262906351141,-0.0010398862469404915581,-0.50639549150852214421,-0.06796133339660477557,0.85961839323003785829,-0.50983932047030888768,0.24856913232480237763,0.34921685645255934327
1575909217498339339,-3.3448341133876184905,0.12854064135811005265,0.95420440484325519392,-0.0019032661408005678485,-0.50611598781870437147,-0.06722315674480119907,0.85983953831488768582,-0.63683861831135024634,-0.10868198834222331239,0.23267499249648826432
1575909217731038522,-3.5013133346497586906,0.10702994462606500725,1.0631285916249180179,-0.0014501810006263152284,-0.50769296787386886116,-0.065467343271542202676,0.85904585111125197905,-0.70120558629006779494,-0.11668413898775706339,0.39967562164538950054
1575909217931626730,-3.6102552238027452169,0.16447588808415219974,1.1221366450156560202,0.00069012909473386229407,-0.51090920978404430475,-0.063815336525926025235,0.85726244867237699765,-0.63645742986225561921,0.17979642726124211993,0.31835847980048659345
1575909218131792585,-3.7479336767366859817,0.10043205428820192737,1.2052110454447950705,-0.0037157995603149824443,-0.51162487415257673629,-0.073286236134279231225,0.85606968675176153827,-0.70065664266545568672,-0.22601014947256892196,0.31920107323446611503
1575909218364320493,-3.9025327440739832063,0.1513450114515636491,1.2525240952759391089,0.0049407837720625681979,-0.5073714491315389763,-0.05366144311990171667,0.8600408425093371001,-0.664929101289634783,0.012945658742504410899,0.23868064125966850786
1575909218565533498,-4.011568677529813165,0.13686225161064108358,1.3574342601566937727,-0.0040783617631462406108,-0.51184516288835868458,-0.076656171749938717408,0.85564112075435194704,-0.54859560978461108238,0.048582224223743947222,0.39582330183503883214
1575909218765564210,-4.2153006611657195535,0.12786600967991898492,1.4472006342429761805,0.00028977710886439483505,-0.51475703846010323339,-0.067270621606247152369,0.85469279326183700274,-0.86446267659237863157,-0.011258678312926512222,0.4102325006905171989
1575909218999825479,-4.3271695119209097058,0.14745982999868167962,1.582139168857148448,-0.0017074358506505358905,-0.51130380068083236544,-0.06597687388415716947,0.85686204267934917844,-0.69759384081627073826,-0.017311601161273448835,0.66463502191459855606
1575909219232296705,-4.4417724577489092752,0.18450491433864851798,1.5627555054564574721,-0.00044947831869221444544,-0.5070650895425007354,-0.071799890303582608597,0.85891185152429438965,-0.58352427865827083409,0.17955983255012919475,0.22851563410234587703
1575909219432781596,-4.5966765133996618786,0.095247669289254321967,1.6395452615589853895,0.00083760389757577425468,-0.49870555009829808935,-0.064561273876386021664,0.86436330014428774948,-0.65857776457832961636,-0.29636560622555085942,0.26126718977262047838
1575909219666187123,-4.7069876644203310079,0.20430368458603959114,1.7687311595915025109,-0.0023980496873592014283,-0.46477625324891780334,-0.08499368172400208199,0.88133612080783052534,-0.27930458084177806066,0.2639346349424359639,0.45073361533256189881
1575909219866265095,-4.7451937048247501139,0.18071948503363727268,1.8311817647680610488,0.0070464519526526820173,-0.39029205508912356848,-0.066151730548609566362,0.91828449175329796006,-0.11244124093015719912,0.069036670395106941589,0.30723536424307784642
1575909220066455002,-4.7984646861510293903,0.1348434583614000204,1.8931319393904373349,0.019400528369973659565,-0.32606452833809379532,-0.040794479523241465591,0.94426762800545649412,-0.076705987819201890132,-0.085974484964931471853,0.58844828273558014153
1575909220268362240,-4.8290839327308194839,0.123985418896121663,2.067410312665359573,0.015209914731347976696,-0.26720310437623184807,-0.057217006572404888187,0.96181982390906461955,-0.12888929553403147277,-0.11797235528924490677,0.67682667255223871727
1575909220469170910,-4.8240561745879926292,0.16530456120417166832,2.2035704959782904666,0.015674736155028547169,-0.17499513357184601214,-0.092350860884534979878,0.98010322128157933985,0.10182725324987476623,0.27108154362029546203,0.41460138356453890562
