1575647616.40083 0.817052483558655 1.78266251087189 0.333130061626434 0 0 0 0
1575647616.40273 0.817026853561401 1.78264617919922 0.333181738853455 0 0 0 0
1575647616.40538 0.817038536071777 1.7826544046402 0.333110690116882 0 0 0 0
1575647616.40924 0.817104876041412 1.78263437747955 0.333126187324524 0 0 0 0
1575647616.41192 0.81700986623764 1.78264963626862 0.333012610673904 0 0 0 0
1575647616.41432 0.817047238349915 1.78260815143585 0.332989782094955 0 0 0 0
1575647616.41643 0.817068874835968 1.78272354602814 0.333221167325974 0 0 0 0
1575647616.41901 0.817036867141724 1.78256583213806 0.332880318164825 0 0 0 0
1575647616.42204 0.817137062549591 1.78269255161285 0.333233535289764 0 0 0 0
1575647616.42431 0.817102253437042 1.78258204460144 0.333024501800537 0 0 0 0
1575647616.42741 0.81707102060318 1.78265607357025 0.332990616559982 0 0 0 0
1575647616.42901 0.816963136196136 1.78263556957245 0.33298259973526 0 0 0 0
1575647616.43214 0.817034959793091 1.78265345096588 0.333067327737808 0 0 0 0
1575647616.43489 0.817132115364075 1.78265678882599 0.333163768053055 0 0 0 0
1575647616.4377 0.817034959793091 1.78265285491943 0.333129018545151 0 0 0 0
1575647616.4412 0.817057728767395 1.78280091285706 0.333083629608154 0 0 0 0
1575647616.44434 0.81706577539444 1.78266549110413 0.333164483308792 0 0 0 0
1575647616.44664 0.817068517208099 1.78264546394348 0.333025634288788 0 0 0 0
1575647616.44992 0.817136466503143 1.78263676166534 0.333119034767151 0 0 0 0
1575647616.45331 0.817073822021484 1.78263282775879 0.333036005496979 0 0 0 0
1575647616.45718 0.817100703716278 1.78268277645111 0.333157569169998 0 0 0 0
1575647616.45759 0.817043364048004 1.7825573682785 0.332922488451004 0 0 0 0
1575647616.46106 0.817015528678894 1.7825608253479 0.33292618393898 0 0 0 0
1575647616.46616 0.816936790943146 1.78256189823151 0.332718282938004 0 0 0 0
1575647616.46665 0.817089676856995 1.78260815143585 0.333061397075653 0 0 0 0
1575647616.47107 0.817008674144745 1.78261852264404 0.333061754703522 0 0 0 0
1575647616.47401 0.817073225975037 1.78266024589539 0.333104878664017 0 0 0 0
1575647616.47447 0.817051649093628 1.78270888328552 0.333180963993073 0 0 0 0
1575647616.47822 0.817079842090607 1.78265464305878 0.333109110593796 0 0 0 0
1575647616.4798 0.817081272602081 1.78263354301453 0.333101809024811 0 0 0 0
1575647616.48247 0.817111074924469 1.78279745578766 0.333157747983932 0 0 0 0
1575647616.48592 0.816973686218262 1.78270900249481 0.333189696073532 0 0 0 0
1575647616.49005 0.817126393318176 1.78267860412598 0.333192199468613 0 0 0 0
1575647616.49115 0.817062675952911 1.78265678882599 0.333127498626709 0 0 0 0
1575647616.49472 0.816972613334656 1.78256595134735 0.332903832197189 0 0 0 0
1575647616.49627 0.817077457904816 1.78265357017517 0.333122581243515 0 0 0 0
1575647616.50016 0.817012548446655 1.78264927864075 0.332944095134735 0 0 0 0
1575647616.50263 0.817038297653198 1.7826441526413 0.333048790693283 0 0 0 0
1575647616.50629 0.817077100276947 1.782630443573 0.333094298839569 0 0 0 0
1575647616.50918 0.817089319229126 1.78261387348175 0.332974672317505 0 0 0 0
1575647616.51089 0.817047894001007 1.78264153003693 0.332909405231476 0 0 0 0
1575647616.51321 0.81710410118103 1.78265106678009 0.333034992218018 0 0 0 0
1575647616.51635 0.817140936851501 1.78275907039642 0.333265066146851 0 0 0 0
1575647616.51821 0.817103266716003 1.78257322311401 0.332915097475052 0 0 0 0
1575647616.5223 0.816996514797211 1.78259146213531 0.332953780889511 0 0 0 0
1575647616.52516 0.817135512828827 1.78269147872925 0.333171904087067 0 0 0 0
1575647616.52685 0.816986978054047 1.78258728981018 0.332854866981506 0 0 0 0
1575647616.5304 0.817016899585724 1.78266000747681 0.332997769117355 0 0 0 0
1575647616.53343 0.817053973674774 1.78264737129211 0.333058327436447 0 0 0 0
1575647616.53677 0.817069590091705 1.7826726436615 0.333149492740631 0 0 0 0
1575647616.53956 0.817071616649628 1.78262555599213 0.332973182201385 0 0 0 0
1575647616.54263 0.817034423351288 1.78267133235931 0.332934230566025 0 0 0 0
1575647616.54398 0.816985130310059 1.78260052204132 0.332935929298401 0 0 0 0
1575647616.54716 0.817092478275299 1.78261041641235 0.333057403564453 0 0 0 0
1575647616.55 0.817084550857544 1.78262162208557 0.333009570837021 0 0 0 0
1575647616.55229 0.817049860954285 1.78256249427795 0.333002716302872 0 0 0 0
1575647616.55531 0.817070364952087 1.78262519836426 0.33301118016243 0 0 0 0
1575647616.55842 0.817087411880493 1.78256320953369 0.332825243473053 0 0 0 0
1575647616.56194 0.817070960998535 1.78272652626038 0.333096027374268 0 0 0 0
1575647616.56482 0.817062258720398 1.78265452384949 0.333023250102997 0 0 0 0
1575647616.566 0.817046999931335 1.7827433347702 0.332993477582932 0 0 0 0
1575647616.56825 0.81704705953598 1.78265619277954 0.333131045103073 0 0 0 0
1575647616.57071 0.817052245140076 1.78267180919647 0.333121925592422 0 0 0 0
1575647616.57778 0.817027747631073 1.78265774250031 0.333116292953491 0 0 0 0
1575647616.57982 0.817096769809723 1.78260397911072 0.333070129156113 0 0 0 0
1575647616.58037 0.817077875137329 1.78264594078064 0.333064883947372 0 0 0 0
1575647616.58365 0.817031502723694 1.78265452384949 0.333065271377563 0 0 0 0
1575647616.58683 0.817009210586548 1.78261435031891 0.333139777183533 0 0 0 0
1575647616.59131 0.817086219787598 1.78263998031616 0.333024203777313 0 0 0 0
1575647616.5914 0.817014515399933 1.78268194198608 0.333123385906219 0 0 0 0
1575647616.59485 0.817006468772888 1.78264904022217 0.333045452833176 0 0 0 0
1575647616.5992 0.817148983478546 1.78276407718658 0.333250492811203 0 0 0 0
1575647616.59999 0.817046582698822 1.78267359733582 0.333021223545074 0 0 0 0
1575647616.60424 0.817062556743622 1.78264784812927 0.333155453205109 0 0 0 0
1575647616.60561 0.81713342666626 1.78260743618011 0.333117872476578 0 0 0 0
1575647616.60786 0.817109227180481 1.78273844718933 0.333086788654327 0 0 0 0
1575647616.6105 0.817051827907562 1.78263759613037 0.33305549621582 0 0 0 0
1575647616.61339 0.817069888114929 1.78263711929321 0.333072125911713 0 0 0 0
1575647616.61565 0.81710422039032 1.78268384933472 0.333133369684219 0 0 0 0
1575647616.61908 0.817031681537628 1.78267991542816 0.333139806985855 0 0 0 0
1575647616.62083 0.81706428527832 1.78264820575714 0.333011776208878 0 0 0 0
1575647616.62509 0.81700474023819 1.78270030021667 0.332895040512085 0 0 0 0
1575647616.62858 0.817100524902344 1.78261601924896 0.333133012056351 0 0 0 0
1575647616.63114 0.817048966884613 1.78257477283478 0.333109825849533 0 0 0 0
1575647616.63239 0.817094683647156 1.78258883953094 0.333032876253128 0 0 0 0
1575647616.63503 0.817079961299896 1.78259265422821 0.33307558298111 0 0 0 0
1575647616.63801 0.81709611415863 1.78263914585114 0.33320015668869 0 0 0 0
1575647616.64052 0.817103385925293 1.78263068199158 0.333175390958786 0 0 0 0
1575647616.64548 0.817067384719849 1.78265595436096 0.333112210035324 0 0 0 0
1575647616.64752 0.817022681236267 1.78262650966644 0.332880258560181 0 0 0 0
1575647616.64957 0.817021012306213 1.78259122371674 0.33290684223175 0 0 0 0
1575647616.65264 0.817077875137329 1.78263199329376 0.333092421293259 0 0 0 0
1575647616.65522 0.817050099372864 1.78257942199707 0.332972139120102 0 0 0 0
1575647616.65733 0.817087769508362 1.78265953063965 0.333072245121002 0 0 0 0
1575647616.66121 0.817063510417938 1.78267788887024 0.333094656467438 0 0 0 0
1575647616.66503 0.817057013511658 1.78261959552765 0.333003669977188 0 0 0 0
1575647616.66596 0.816992104053497 1.78264594078064 0.333019375801086 0 0 0 0
1575647616.66867 0.817057192325592 1.78271949291229 0.333066612482071 0 0 0 0
1575647616.67259 0.81699675321579 1.78258979320526 0.332863420248032 0 0 0 0
1575647616.67447 0.816992044448853 1.78270936012268 0.33306884765625 0 0 0 0
1575647616.67843 0.817023873329163 1.78260326385498 0.333075821399689 0 0 0 0
1575647616.68057 0.817025005817413 1.78269946575165 0.333184748888016 0 0 0 0
1575647616.68326 0.817065715789795 1.78261923789978 0.332945734262466 0 0 0 0
1575647616.68505 0.817026078701019 1.7826247215271 0.333092778921127 0 0 0 0
1575647616.68901 0.817083120346069 1.78263294696808 0.333142101764679 0 0 0 0
1575647616.69276 0.816989123821259 1.78267872333527 0.333085715770721 0 0 0 0
1575647616.69482 0.81703644990921 1.78256666660309 0.332908660173416 0 0 0 0
1575647616.69783 0.817011952400208 1.78265237808228 0.333164691925049 0 0 0 0
1575647616.69897 0.817111730575562 1.78269517421722 0.33303302526474 0 0 0 0
1575647616.70164 0.817005693912506 1.78266000747681 0.332935363054276 0 0 0 0
1575647616.70555 0.817092537879944 1.78264689445496 0.333049952983856 0 0 0 0
1575647616.70789 0.817054927349091 1.78273940086365 0.333284467458725 0 0 0 0
1575647616.71105 0.816995143890381 1.7826954126358 0.3328657746315 0 0 0 0
1575647616.71478 0.817008912563324 1.78279781341553 0.333053171634674 0 0 0 0
1575647616.71779 0.817083299160004 1.78267228603363 0.33313724398613 0 0 0 0
1575647616.72059 0.817092716693878 1.78259897232056 0.333054780960083 0 0 0 0
1575647616.72111 0.817043900489807 1.78261709213257 0.33300644159317 0 0 0 0
1575647616.72492 0.817080557346344 1.78266513347626 0.333081424236298 0 0 0 0
1575647616.72651 0.817084908485413 1.78273952007294 0.333114475011826 0 0 0 0
1575647616.73077 0.817068636417389 1.78262996673584 0.332965046167374 0 0 0 0
1575647616.73289 0.817073881626129 1.7825700044632 0.332983702421188 0 0 0 0
1575647616.73628 0.817112028598785 1.78271090984344 0.333218902349472 0 0 0 0
1575647616.73792 0.817008495330811 1.78254997730255 0.332796931266785 0 0 0 0
1575647616.74112 0.817089259624481 1.78264796733856 0.333010941743851 0 0 0 0
1575647616.74328 0.81708425283432 1.78267025947571 0.332994371652603 0 0 0 0
1575647616.74739 0.817048490047455 1.78268098831177 0.333121955394745 0 0 0 0
1575647616.74979 0.817179799079895 1.78272891044617 0.333184719085693 0 0 0 0
1575647616.75459 0.817101299762726 1.78274774551392 0.332989901304245 0 0 0 0
1575647616.75599 0.817047417163849 1.78262042999268 0.332803934812546 0 0 0 0
1575647616.75938 0.817062795162201 1.78268933296204 0.33307820558548 0 0 0 0
1575647616.76312 0.817124724388123 1.7828596830368 0.333273410797119 0 0 0 0
1575647616.76449 0.817079901695251 1.7827662229538 0.33300969004631 0 0 0 0
1575647616.76723 0.817066609859467 1.78273391723633 0.333108395338058 0 0 0 0
1575647616.7687 0.817064166069031 1.78265702724457 0.333029299974442 0 0 0 0
1575647616.77253 0.817151486873627 1.78270864486694 0.333229601383209 0 0 0 0
1575647616.77501 0.81701534986496 1.78271651268005 0.333011001348495 0 0 0 0
1575647616.77721 0.817083060741425 1.78262758255005 0.333092510700226 0 0 0 0
1575647616.78117 0.817106425762177 1.7827924489975 0.33329638838768 0 0 0 0
1575647616.78776 0.817132532596588 1.78271162509918 0.333244800567627 0 0 0 0
1575647616.78786 0.81703394651413 1.78268158435822 0.333138257265091 0 0 0 0
1575647616.79001 0.817063093185425 1.78268003463745 0.333143264055252 0 0 0 0
1575647616.79161 0.817046225070953 1.78268182277679 0.333105146884918 0 0 0 0
1575647616.79441 0.817024290561676 1.7826783657074 0.333157956600189 0 0 0 0
1575647616.79719 0.817008912563324 1.78267323970795 0.33300244808197 0 0 0 0
1575647616.7992 0.817064881324768 1.78260338306427 0.332883268594742 0 0 0 0
1575647616.80193 0.817050635814667 1.78271615505219 0.332964837551117 0 0 0 0
1575647616.80656 0.816990375518799 1.78265130519867 0.333028048276901 0 0 0 0
1575647616.80775 0.817103862762451 1.78262639045715 0.333009123802185 0 0 0 0
1575647616.81083 0.817023634910583 1.7826019525528 0.333138823509216 0 0 0 0
1575647616.81306 0.817081093788147 1.78262746334076 0.333068907260895 0 0 0 0
1575647616.81542 0.817069709300995 1.78266322612762 0.333060652017593 0 0 0 0
1575647616.82162 0.81702595949173 1.78253972530365 0.332771837711334 0 0 0 0
1575647616.82333 0.817147314548492 1.78262388706207 0.333125025033951 0 0 0 0
1575647616.82599 0.817092180252075 1.78266656398773 0.332974165678024 0 0 0 0
1575647616.82693 0.817018091678619 1.7826851606369 0.332996755838394 0 0 0 0
1575647616.82973 0.817117035388947 1.78261995315552 0.333059400320053 0 0 0 0
1575647616.83297 0.817067682743073 1.78264033794403 0.332997262477875 0 0 0 0
1575647616.83549 0.817104458808899 1.78265309333801 0.333035171031952 0 0 0 0
1575647616.83924 0.817062497138977 1.78267884254456 0.332989394664764 0 0 0 0
1575647616.84099 0.81700199842453 1.78263020515442 0.332949966192245 0 0 0 0
1575647616.84464 0.817005753517151 1.78267562389374 0.332868188619614 0 0 0 0
1575647616.84744 0.817035317420959 1.78266668319702 0.333081007003784 0 0 0 0
1575647616.85044 0.817001342773438 1.78268706798553 0.333014309406281 0 0 0 0
1575647616.85234 0.817021191120148 1.78262805938721 0.33298859000206 0 0 0 0
1575647616.85605 0.817037999629974 1.78266656398773 0.333176225423813 0 0 0 0
1575647616.85895 0.817077338695526 1.78263819217682 0.333092242479324 0 0 0 0
1575647616.85986 0.817096829414368 1.78258442878723 0.333116292953491 0 0 0 0
1575647616.86447 0.817030847072601 1.78261125087738 0.333131313323975 0 0 0 0
1575647616.86593 0.817105233669281 1.78262066841125 0.333082884550095 0 0 0 0
1575647616.86932 0.817151248455048 1.78275883197784 0.333257257938385 0 0 0 0
1575647616.87152 0.817053198814392 1.78264987468719 0.333157151937485 0 0 0 0
1575647616.87522 0.817096948623657 1.78271555900574 0.333193749189377 0 0 0 0
1575647616.87795 0.816993057727814 1.78251099586487 0.332809031009674 0 0 0 0
1575647616.88018 0.81697541475296 1.78266644477844 0.332929819822311 0 0 0 0
1575647616.88398 0.817078351974487 1.78271520137787 0.333023220300674 0 0 0 0
1575647616.88745 0.81703132390976 1.78264582157135 0.333090424537659 0 0 0 0
1575647616.88841 0.817082405090332 1.78265631198883 0.333105534315109 0 0 0 0
1575647616.89059 0.817078649997711 1.78265976905823 0.3331618309021 0 0 0 0
1575647616.89596 0.817071318626404 1.78266215324402 0.333082556724548 0 0 0 0
1575647616.89777 0.817046701908112 1.78263688087463 0.333107620477676 0 0 0 0
1575647616.89943 0.816997826099396 1.78260004520416 0.332767933607101 0 0 0 0
1575647616.90258 0.817054629325867 1.78258764743805 0.332991689443588 0 0 0 0
1575647616.9051 0.817048192024231 1.78264880180359 0.333123475313187 0 0 0 0
1575647616.90788 0.8170405626297 1.78257441520691 0.332961052656174 0 0 0 0
